Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
32,96,25,0.066,-0.072,4.139,5.133,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x10,0x10,0x10)",1.000,0.558,0.129,0.418,44.709,0.558,0.129,0.418,44.709,-0.320,0.492,0.809,44.709
32,97,24,0.234,-0.152,4.137,5.131,"D3DCOLOR_ARGB(0xff,0xb7,0xb7,0xb7)","D3DCOLOR_ARGB(0xff,0x8c,0x8c,0x8c)",1.000,0.623,0.159,0.418,44.709,0.623,0.159,0.418,44.709,0.133,0.667,0.734,44.709
32,98,26,0.390,0.095,4.172,5.166,"D3DCOLOR_ARGB(0xff,0xb5,0xb5,0xb5)","D3DCOLOR_ARGB(0xff,0x45,0x45,0x45)",1.000,0.636,0.099,0.418,44.709,0.636,0.099,0.418,44.709,-0.180,0.865,0.468,44.709
33,99,28,0.192,0.227,4.161,5.155,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.321,0.271,0.418,44.709,0.321,0.271,0.418,44.709,-0.878,-0.121,0.463,44.709
33,100,29,0.059,-0.043,4.116,5.110,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.368,0.381,0.418,44.709,0.368,0.381,0.418,44.709,-0.787,-0.189,0.588,44.709
33,101,30,0.066,-0.072,4.139,5.133,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x10,0x10,0x10)",1.000,0.348,0.407,0.418,44.709,0.348,0.407,0.418,44.709,-0.320,0.492,0.809,44.709
34,102,30,0.066,-0.072,4.139,5.133,"D3DCOLOR_ARGB(0xff,0x76,0x76,0x76)","D3DCOLOR_ARGB(0xff,0x10,0x10,0x10)",1.000,0.348,0.407,0.418,44.709,0.348,0.407,0.418,44.709,-0.320,0.492,0.809,44.709
34,103,31,0.202,0.154,4.189,5.183,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.298,0.313,0.418,44.709,0.298,0.313,0.418,44.709,-0.709,0.618,0.340,44.709
34,104,28,0.192,0.227,4.161,5.155,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.321,0.271,0.418,44.709,0.321,0.271,0.418,44.709,-0.878,-0.121,0.463,44.709
35,105,32,0.191,0.333,4.128,5.122,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.349,0.209,0.418,44.709,0.349,0.209,0.418,44.709,-0.845,-0.138,0.516,44.709
35,106,33,0.042,-0.008,4.062,5.056,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.411,0.339,0.418,44.709,0.411,0.339,0.418,44.709,-0.816,-0.235,0.529,44.709
35,107,29,0.059,-0.043,4.116,5.110,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.368,0.381,0.418,44.709,0.368,0.381,0.418,44.709,-0.787,-0.189,0.588,44.709
36,108,29,0.059,-0.043,4.116,5.110,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.368,0.381,0.418,44.709,0.368,0.381,0.418,44.709,-0.787,-0.189,0.588,44.709
36,109,28,0.192,0.227,4.161,5.155,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.321,0.271,0.418,44.709,0.321,0.271,0.418,44.709,-0.878,-0.121,0.463,44.709
36,110,32,0.191,0.333,4.128,5.122,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.349,0.209,0.418,44.709,0.349,0.209,0.418,44.709,-0.845,-0.138,0.516,44.709
37,111,34,0.374,-0.910,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.816,0.715,0.418,44.709,0.816,0.715,0.418,44.709,-0.990,0.020,0.142,44.709
37,112,35,0.445,-0.582,4.372,5.366,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.804,0.532,0.418,44.709,0.804,0.532,0.418,44.709,-0.970,-0.230,0.073,44.709
37,113,36,0.410,-0.694,4.325,5.318,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.736,0.548,0.418,44.709,0.736,0.548,0.418,44.709,-0.835,-0.214,0.507,44.709
38,114,36,0.410,-0.694,4.325,5.318,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.736,0.548,0.418,44.709,0.736,0.548,0.418,44.709,-0.835,-0.214,0.507,44.709
38,115,37,0.354,-0.970,4.389,5.383,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.738,0.717,0.418,44.709,0.738,0.717,0.418,44.709,-0.824,0.050,0.565,44.709
38,116,34,0.374,-0.910,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.816,0.715,0.418,44.709,0.816,0.715,0.418,44.709,-0.990,0.020,0.142,44.709
39,117,35,0.445,-0.582,4.372,5.366,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.804,0.532,0.418,44.709,0.804,0.532,0.418,44.709,-0.970,-0.230,0.073,44.709
39,118,38,0.464,-0.318,4.334,5.327,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.793,0.397,0.418,44.709,0.793,0.397,0.418,44.709,-0.919,-0.386,-0.087,44.709
39,119,39,0.395,-0.478,4.286,5.280,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.736,0.438,0.418,44.709,0.736,0.438,0.418,44.709,-0.807,-0.375,0.456,44.709
40,120,39,0.395,-0.478,4.286,5.280,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.736,0.438,0.418,44.709,0.736,0.438,0.418,44.709,-0.807,-0.375,0.456,44.709
40,121,36,0.410,-0.694,4.325,5.318,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.736,0.548,0.418,44.709,0.736,0.548,0.418,44.709,-0.835,-0.214,0.507,44.709
40,122,35,0.445,-0.582,4.372,5.366,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.804,0.532,0.418,44.709,0.804,0.532,0.418,44.709,-0.970,-0.230,0.073,44.709
41,123,40,0.310,-0.843,4.483,5.477,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.723,0.418,44.709,0.883,0.723,0.418,44.709,-0.915,0.020,-0.402,44.709
41,124,41,0.378,-0.481,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.526,0.418,44.709,0.866,0.526,0.418,44.709,-0.861,-0.198,-0.469,44.709
41,125,35,0.445,-0.582,4.372,5.366,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.804,0.532,0.418,44.709,0.804,0.532,0.418,44.709,-0.970,-0.230,0.073,44.709
42,126,35,0.445,-0.582,4.372,5.366,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.804,0.532,0.418,44.709,0.804,0.532,0.418,44.709,-0.970,-0.230,0.073,44.709
42,127,34,0.374,-0.910,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.816,0.715,0.418,44.709,0.816,0.715,0.418,44.709,-0.990,0.020,0.142,44.709
42,128,40,0.310,-0.843,4.483,5.477,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.723,0.418,44.709,0.883,0.723,0.418,44.709,-0.915,0.020,-0.402,44.709
43,129,41,0.378,-0.481,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.526,0.418,44.709,0.866,0.526,0.418,44.709,-0.861,-0.198,-0.469,44.709
43,130,42,0.444,-0.050,4.369,5.363,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.850,0.312,0.418,44.709,0.850,0.312,0.418,44.709,-0.776,-0.030,-0.630,44.709
43,131,38,0.464,-0.318,4.334,5.327,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.793,0.397,0.418,44.709,0.793,0.397,0.418,44.709,-0.919,-0.386,-0.087,44.709
44,132,38,0.464,-0.318,4.334,5.327,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.793,0.397,0.418,44.709,0.793,0.397,0.418,44.709,-0.919,-0.386,-0.087,44.709
44,133,35,0.445,-0.582,4.372,5.366,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.804,0.532,0.418,44.709,0.804,0.532,0.418,44.709,-0.970,-0.230,0.073,44.709
44,134,41,0.378,-0.481,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.526,0.418,44.709,0.866,0.526,0.418,44.709,-0.861,-0.198,-0.469,44.709
45,135,43,0.144,-0.773,4.540,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.733,0.418,44.709,0.976,0.733,0.418,44.709,-0.602,0.073,-0.795,44.709
45,136,44,0.151,-0.397,4.485,5.479,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.529,0.418,44.709,0.976,0.529,0.418,44.709,-0.599,-0.201,-0.775,44.709
45,137,41,0.378,-0.481,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.526,0.418,44.709,0.866,0.526,0.418,44.709,-0.861,-0.198,-0.469,44.709
46,138,41,0.378,-0.481,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.526,0.418,44.709,0.866,0.526,0.418,44.709,-0.861,-0.198,-0.469,44.709
46,139,40,0.310,-0.843,4.483,5.477,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.723,0.418,44.709,0.883,0.723,0.418,44.709,-0.915,0.020,-0.402,44.709
46,140,43,0.144,-0.773,4.540,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.733,0.418,44.709,0.976,0.733,0.418,44.709,-0.602,0.073,-0.795,44.709
47,141,44,0.151,-0.397,4.485,5.479,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.529,0.418,44.709,0.976,0.529,0.418,44.709,-0.599,-0.201,-0.775,44.709
47,142,45,0.175,0.058,4.441,5.434,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.320,0.418,44.709,0.976,0.320,0.418,44.709,-0.603,0.043,-0.797,44.709
47,143,42,0.444,-0.050,4.369,5.363,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.850,0.312,0.418,44.709,0.850,0.312,0.418,44.709,-0.776,-0.030,-0.630,44.709
48,144,42,0.444,-0.050,4.369,5.363,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.850,0.312,0.418,44.709,0.850,0.312,0.418,44.709,-0.776,-0.030,-0.630,44.709
48,145,41,0.378,-0.481,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.526,0.418,44.709,0.866,0.526,0.418,44.709,-0.861,-0.198,-0.469,44.709
48,146,44,0.151,-0.397,4.485,5.479,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.529,0.418,44.709,0.976,0.529,0.418,44.709,-0.599,-0.201,-0.775,44.709
49,147,46,0.074,0.352,4.306,5.300,"D3DCOLOR_ARGB(0xff,0x7a,0x7a,0x7a)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.079,0.418,44.709,0.976,0.079,0.418,44.709,-0.525,0.446,-0.725,44.709
49,148,47,0.209,0.302,4.264,5.258,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.919,0.082,0.418,44.709,0.919,0.082,0.418,44.709,-0.765,0.475,-0.434,44.709
49,149,48,0.383,0.141,4.318,5.312,"D3DCOLOR_ARGB(0xff,0x7c,0x7c,0x7c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.868,0.191,0.418,44.709,0.868,0.191,0.418,44.709,-0.603,0.553,-0.575,44.709
50,150,42,0.444,-0.050,4.369,5.363,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.850,0.312,0.418,44.709,0.850,0.312,0.418,44.709,-0.776,-0.030,-0.630,44.709
50,151,45,0.175,0.058,4.441,5.434,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.320,0.418,44.709,0.976,0.320,0.418,44.709,-0.603,0.043,-0.797,44.709
50,152,49,0.132,0.273,4.370,5.363,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.170,0.418,44.709,0.976,0.170,0.418,44.709,-0.532,0.424,-0.733,44.709
51,153,46,0.074,0.352,4.306,5.300,"D3DCOLOR_ARGB(0xff,0x7a,0x7a,0x7a)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.079,0.418,44.709,0.976,0.079,0.418,44.709,-0.525,0.446,-0.725,44.709
51,154,48,0.383,0.141,4.318,5.312,"D3DCOLOR_ARGB(0xff,0x7c,0x7c,0x7c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.868,0.191,0.418,44.709,0.868,0.191,0.418,44.709,-0.603,0.553,-0.575,44.709
51,155,49,0.132,0.273,4.370,5.363,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.170,0.418,44.709,0.976,0.170,0.418,44.709,-0.532,0.424,-0.733,44.709
52,156,49,0.132,0.273,4.370,5.363,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.170,0.418,44.709,0.976,0.170,0.418,44.709,-0.532,0.424,-0.733,44.709
52,157,48,0.383,0.141,4.318,5.312,"D3DCOLOR_ARGB(0xff,0x7c,0x7c,0x7c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.868,0.191,0.418,44.709,0.868,0.191,0.418,44.709,-0.603,0.553,-0.575,44.709
52,158,42,0.444,-0.050,4.369,5.363,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.850,0.312,0.418,44.709,0.850,0.312,0.418,44.709,-0.776,-0.030,-0.630,44.709
53,159,50,0.400,-1.236,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.837,0.418,44.709,0.737,0.837,0.418,44.709,-0.858,0.297,0.418,44.709
53,160,51,0.423,-1.157,4.473,5.467,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.810,0.832,0.418,44.709,0.810,0.832,0.418,44.709,-0.962,0.259,-0.083,44.709
53,161,34,0.374,-0.910,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.816,0.715,0.418,44.709,0.816,0.715,0.418,44.709,-0.990,0.020,0.142,44.709
54,162,34,0.374,-0.910,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.816,0.715,0.418,44.709,0.816,0.715,0.418,44.709,-0.990,0.020,0.142,44.709
54,163,37,0.354,-0.970,4.389,5.383,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.738,0.717,0.418,44.709,0.738,0.717,0.418,44.709,-0.824,0.050,0.565,44.709
54,164,50,0.400,-1.236,4.420,5.414,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.837,0.418,44.709,0.737,0.837,0.418,44.709,-0.858,0.297,0.418,44.709
55,165,51,0.423,-1.157,4.473,5.467,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.810,0.832,0.418,44.709,0.810,0.832,0.418,44.709,-0.962,0.259,-0.083,44.709
55,166,52,0.360,-1.095,4.537,5.530,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.849,0.418,44.709,0.886,0.849,0.418,44.709,-0.832,0.266,-0.486,44.709
55,167,40,0.310,-0.843,4.483,5.477,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.723,0.418,44.709,0.883,0.723,0.418,44.709,-0.915,0.020,-0.402,44.709
56,168,40,0.310,-0.843,4.483,5.477,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.723,0.418,44.709,0.883,0.723,0.418,44.709,-0.915,0.020,-0.402,44.709
56,169,34,0.374,-0.910,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.816,0.715,0.418,44.709,0.816,0.715,0.418,44.709,-0.990,0.020,0.142,44.709
56,170,51,0.423,-1.157,4.473,5.467,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.810,0.832,0.418,44.709,0.810,0.832,0.418,44.709,-0.962,0.259,-0.083,44.709
57,171,52,0.360,-1.095,4.537,5.530,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.849,0.418,44.709,0.886,0.849,0.418,44.709,-0.832,0.266,-0.486,44.709
57,172,53,0.186,-1.017,4.614,5.607,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.871,0.418,44.709,0.976,0.871,0.418,44.709,-0.587,0.313,-0.746,44.709
57,173,43,0.144,-0.773,4.540,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.733,0.418,44.709,0.976,0.733,0.418,44.709,-0.602,0.073,-0.795,44.709
58,174,43,0.144,-0.773,4.540,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.976,0.733,0.418,44.709,0.976,0.733,0.418,44.709,-0.602,0.073,-0.795,44.709
58,175,40,0.310,-0.843,4.483,5.477,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.883,0.723,0.418,44.709,0.883,0.723,0.418,44.709,-0.915,0.020,-0.402,44.709
58,176,52,0.360,-1.095,4.537,5.530,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.886,0.849,0.418,44.709,0.886,0.849,0.418,44.709,-0.832,0.266,-0.486,44.709
59,177,47,0.209,0.302,4.264,5.258,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.919,0.082,0.418,44.709,0.919,0.082,0.418,44.709,-0.765,0.475,-0.434,44.709
59,178,54,0.408,0.198,4.245,5.239,"D3DCOLOR_ARGB(0xff,0xa5,0xa5,0xa5)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.840,0.109,0.418,44.709,0.840,0.109,0.418,44.709,-0.473,0.860,-0.192,44.709
59,179,48,0.383,0.141,4.318,5.312,"D3DCOLOR_ARGB(0xff,0x7c,0x7c,0x7c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.868,0.191,0.418,44.709,0.868,0.191,0.418,44.709,-0.603,0.553,-0.575,44.709
60,180,55,0.202,0.154,4.189,5.183,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.881,0.063,0.418,44.709,0.881,0.063,0.418,44.709,-0.709,0.618,0.340,44.709
60,181,56,0.390,0.095,4.172,5.166,"D3DCOLOR_ARGB(0xff,0xb5,0xb5,0xb5)","D3DCOLOR_ARGB(0xff,0x45,0x45,0x45)",1.000,0.831,0.088,0.418,44.709,0.831,0.088,0.418,44.709,-0.180,0.865,0.468,44.709
60,182,54,0.408,0.198,4.245,5.239,"D3DCOLOR_ARGB(0xff,0xa5,0xa5,0xa5)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.840,0.109,0.418,44.709,0.840,0.109,0.418,44.709,-0.473,0.860,-0.192,44.709
61,183,54,0.408,0.198,4.245,5.239,"D3DCOLOR_ARGB(0xff,0xa5,0xa5,0xa5)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.840,0.109,0.418,44.709,0.840,0.109,0.418,44.709,-0.473,0.860,-0.192,44.709
61,184,47,0.209,0.302,4.264,5.258,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.919,0.082,0.418,44.709,0.919,0.082,0.418,44.709,-0.765,0.475,-0.434,44.709
61,185,55,0.202,0.154,4.189,5.183,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.881,0.063,0.418,44.709,0.881,0.063,0.418,44.709,-0.709,0.618,0.340,44.709
62,186,57,0.204,0.433,4.230,5.224,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.278,0.192,0.418,44.709,0.278,0.192,0.418,44.709,-0.972,-0.116,-0.202,44.709
62,187,28,0.192,0.227,4.161,5.155,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.321,0.271,0.418,44.709,0.321,0.271,0.418,44.709,-0.878,-0.121,0.463,44.709
62,188,31,0.202,0.154,4.189,5.183,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.298,0.313,0.418,44.709,0.298,0.313,0.418,44.709,-0.709,0.618,0.340,44.709
63,189,31,0.202,0.154,4.189,5.183,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.298,0.313,0.418,44.709,0.298,0.313,0.418,44.709,-0.709,0.618,0.340,44.709
63,190,58,0.209,0.302,4.264,5.258,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.249,0.262,0.418,44.709,0.249,0.262,0.418,44.709,-0.765,0.475,-0.434,44.709
63,191,57,0.204,0.433,4.230,5.224,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.278,0.192,0.418,44.709,0.278,0.192,0.418,44.709,-0.972,-0.116,-0.202,44.709
64,192,59,0.249,0.577,4.209,5.203,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.299,0.098,0.418,44.709,0.299,0.098,0.418,44.709,-0.964,-0.265,-0.015,44.709
